timestamp,lat,lon,incident_coords,incident_count,incident_magnitudes,incident_delays,incident_roads,incident_id,icon_category,start_time,end_time,from_location,to_location,length,time_validity,probability,num_reports,last_report,tmc_countryCode,tmc_tableNumber,tmc_tableVersion,tmc_direction,event_descriptions,avg_speed,free_flow_speed,jam_factor,temp,wind,rain
2025-09-10T21:19:37,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.93,6.17,0.0
2025-09-10T21:19:47,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.93,6.17,0.0
2025-09-10T21:19:57,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.93,6.17,0.0
2025-09-10T21:20:07,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.75,6.17,0.0
2025-09-10T21:20:58,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.976,present,probable,,,,,,,['Roadworks'],15,21,1.4705882352941178,15.75,6.17,0.0
2025-09-10T21:21:08,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:21:18,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.75,6.17,0.0
2025-09-10T21:21:28,48.8812838835,2.3189815465,"[[2.3189815465, 48.8812838835]]",1,[2],[87],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38517506596015000,6,2025-09-10 23:16:30+02:00,2025-09-10 23:39:00+02:00,Rue Andrieux,Rue de Constantinople,110.0244243217,present,certain,,,,,,,['Queuing traffic'],24,24,1.0,15.75,6.17,0.0
2025-09-10T21:21:38,48.8799012045,2.3207102302,"[[2.3207102302, 48.8799012045]]",1,[3],[462],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38517506616014000,6,2025-09-10 23:14:00+02:00,2025-09-10 23:52:00+02:00,Rue de Rome / Rue d'Édimbourg,Boulevard des Batignolles / Boulevard de Courcelles,332.2747349032,present,certain,,,,,,,['Stationary traffic'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:21:48,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.75,6.17,0.0
2025-09-10T21:21:59,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.75,6.17,0.0
2025-09-10T21:22:09,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.75,6.17,0.0
2025-09-10T21:22:19,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:22:29,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.75,6.17,0.0
2025-09-10T21:23:10,48.8863076517,2.3091753904,"[[2.3091753904, 48.8863076517]]",1,[2],[172],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850244015000,6,2025-09-10 23:20:30+02:00,2025-09-10 23:41:30+02:00,Rue de Tocqueville,Boulevard Péreire / Rue de Saussure,222.903,present,certain,,,,,,,['Queuing traffic'],20,20,1.0,15.75,6.17,0.0
2025-09-10T21:23:20,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],14,21,1.5294117647058822,15.75,6.17,0.0
2025-09-10T21:23:30,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:23:40,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.75,6.17,0.0
2025-09-10T21:23:50,48.8812838835,2.3189815465,"[[2.3189815465, 48.8812838835]]",1,[2],[87],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38517506596015000,6,2025-09-10 23:16:30+02:00,2025-09-10 23:41:30+02:00,Rue Andrieux,Rue de Constantinople,110.0244243217,present,certain,,,,,,,['Queuing traffic'],24,24,1.0,15.75,6.17,0.0
2025-09-10T21:24:01,48.880158682,2.3199216608,"[[2.3199216608, 48.880158682]]",1,[3],[183],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38517506616014000,6,2025-09-10 23:14:00+02:00,2025-09-10 23:47:30+02:00,Rue de Rome / Rue d'Édimbourg,Boulevard des Batignolles / Boulevard de Courcelles,267.893592764,present,certain,,,,,,,['Stationary traffic'],24,24,1.0,15.75,6.17,0.0
2025-09-10T21:24:11,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.75,6.17,0.0
2025-09-10T21:24:21,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.75,6.17,0.0
2025-09-10T21:24:31,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.75,6.17,0.0
2025-09-10T21:24:41,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:24:51,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.75,6.17,0.0
2025-09-10T21:25:32,48.8863076517,2.3091753904,"[[2.3091753904, 48.8863076517]]",1,[2],[172],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850244015000,6,2025-09-10 23:20:30+02:00,2025-09-10 23:44:00+02:00,Rue de Tocqueville,Boulevard Péreire / Rue de Saussure,222.903,present,certain,,,,,,,['Queuing traffic'],20,20,1.0,15.75,6.17,0.0
2025-09-10T21:25:42,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],14,20,1.4444444444444444,15.75,6.17,0.0
2025-09-10T21:25:52,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.75,6.17,0.0
2025-09-10T21:26:02,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.75,6.17,0.0
2025-09-10T21:26:13,48.8812838835,2.3189815465,"[[2.3189815465, 48.8812838835]]",1,[2],[87],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38517506596015000,6,2025-09-10 23:16:30+02:00,2025-09-10 23:44:00+02:00,Rue Andrieux,Rue de Constantinople,110.0244243217,present,certain,,,,,,,['Queuing traffic'],24,24,1.0,15.73,6.17,0.0
2025-09-10T21:26:33,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.73,6.17,0.0
2025-09-10T21:26:43,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.73,6.17,0.0
2025-09-10T21:26:53,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.73,6.17,0.0
2025-09-10T21:27:03,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.73,6.17,0.0
2025-09-10T21:27:14,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.73,6.17,0.0
2025-09-10T21:27:54,48.8863076517,2.3091753904,"[[2.3091753904, 48.8863076517]]",1,[2],[172],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850244015000,6,2025-09-10 23:20:30+02:00,2025-09-10 23:46:30+02:00,Rue de Tocqueville,Boulevard Péreire / Rue de Saussure,222.903,present,certain,,,,,,,['Queuing traffic'],20,20,1.0,15.73,6.17,0.0
2025-09-10T21:28:04,48.8848887894,2.3154852871,"[[2.3154852871, 48.8848887894]]",1,[2],[243],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352030000,6,2025-09-10 23:26:30+02:00,2025-09-10 23:46:30+02:00,Rue Legendre,Rue Jouffroy d'Abbans,314.1690327902,present,certain,,,,,,,['Queuing traffic'],22,22,1.0,15.73,6.17,0.0
2025-09-10T21:28:14,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],15,21,1.4705882352941178,15.73,6.17,0.0
2025-09-10T21:28:25,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.73,6.17,0.0
2025-09-10T21:28:35,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.73,6.17,0.0
2025-09-10T21:28:45,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.73,6.17,0.0
2025-09-10T21:28:55,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.73,6.17,0.0
2025-09-10T21:29:05,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.73,6.17,0.0
2025-09-10T21:29:15,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.73,6.17,0.0
2025-09-10T21:29:26,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.73,6.17,0.0
2025-09-10T21:30:06,48.8848887894,2.3154852871,"[[2.3154852871, 48.8848887894]]",1,[2],[238],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTL38508850352030000,6,2025-09-10 23:26:30+02:00,2025-09-10 23:48:30+02:00,Rue Legendre,Rue Jouffroy d'Abbans,314.169,present,certain,,,,,,,['Queuing traffic'],22,22,1.0,15.73,6.17,0.0
2025-09-10T21:30:16,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],16,21,1.3529411764705883,15.73,6.17,0.0
2025-09-10T21:30:26,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.73,6.17,0.0
2025-09-10T21:30:37,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.73,6.17,0.0
2025-09-10T21:30:47,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.73,6.17,0.0
2025-09-10T21:30:57,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.73,6.17,0.0
2025-09-10T21:31:07,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.73,6.17,0.0
2025-09-10T21:31:17,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.73,6.17,0.0
2025-09-10T21:31:27,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.73,6.17,0.0
2025-09-10T21:32:08,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.976,present,probable,,,,,,,['Roadworks'],21,21,1.0,15.73,6.17,0.0
2025-09-10T21:32:18,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.79,6.17,0.0
2025-09-10T21:32:38,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506532014000,9,2025-09-10 14:12:12+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.79,6.17,0.0
2025-09-10T21:32:48,48.9008264778,2.3220634047,"[[2.3220634047, 48.9008264778]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38497308488015000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Boulevard Périphérique / Rue Hélène et François Missoffe,Rue Fructidor,52.672262291,present,probable,,,,,,,['Roadworks'],59,59,1.0,15.79,6.17,0.0
2025-09-10T21:32:59,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436021000,8,2025-09-09 04:43:30+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.79,6.17,0.0
2025-09-10T21:33:09,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38503079436013000,8,2025-09-09 08:55:57+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.79,6.17,0.0
2025-09-10T21:33:19,48.8989220875,2.3248502198,"[[2.3248502198, 48.8989220875]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965004022000,9,2025-09-10 19:00:07+02:00,2025-09-11 04:00:00+02:00,Rue de Pont-à-Mousson / Rue Fernand Pelloutier,Boulevard du Bois le Prêtre,153.529328212,present,probable,,,,,,,['Roadworks'],23,23,1.0,15.79,6.17,0.0
2025-09-10T21:33:29,48.8933819613,2.3275632743,"[[2.3275632743, 48.8933819613]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38505965012015000,8,2025-09-10 22:04:30+02:00,,Avenue de Saint-Ouen,Rue Jean Leclaire,76.3284625434,present,certain,16,2025-06-08T18:35:30Z,,,,,['Closed'],15,15,1.0,15.79,6.17,0.0
2025-09-10T21:34:10,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38514621164022000,8,2025-09-10 23:32:30+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.679,present,probable,,,,,,,['Closed'],26,26,1.0,15.79,6.17,0.0
2025-09-10T21:34:20,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,15.79,6.17,0.0
2025-09-10T21:34:30,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-118583b3-db60-4839-baeb-3fcce9926448-TTR38517506424005000,9,2025-07-27 20:14:35+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.79,6.17,0.0
